iteration,step,U_bar,S_bar
22,79,0.854426386258569,0.8966465636413103
22,80,0.8523977449225353,0.8915227698653868
22,81,0.8512948969448584,0.8929299891668097
22,82,0.8493147233761682,0.8914021406616116
22,83,0.8480450791767321,0.8890474033489024
22,84,0.846761214912394,0.8852482169881344
22,85,0.8386495276769877,0.8767043737640352
22,86,0.8402985070983522,0.8814033597573444
22,87,0.8408971319198116,0.8854239519502819
22,88,0.8332155937751856,0.8763155072397887
22,89,0.8347092470054392,0.8746084017343556
22,90,0.8321969513720546,0.8775663298885772
22,91,0.8341942527691879,0.8798692879667328
22,92,0.8350895991188153,0.881367646878787
22,93,0.8366862728505277,0.8825082997598266
22,94,0.8373911071914023,0.8829746905192812
22,95,0.8402666818976087,0.8873571236276049
22,96,0.8378563281038689,0.8820439701495572
22,97,0.8365221866738253,0.882778191333428
22,98,0.8430355856350218,0.8920696462570932
22,99,0.84666652527127,0.8958155945697229
23,0,0.5083333333333333,0.5293079655051945
23,1,0.5655115511551154,0.5765241800312318
23,2,0.5797852474323063,0.6132863328332447
23,3,0.6071120357528126,0.6581985423285819
23,4,0.6334859584859586,0.6815542670602615
23,5,0.6619456733742448,0.7088025519629148
23,6,0.6895575205716715,0.7233640453979387
23,7,0.7035356014396696,0.7101922815707806
23,8,0.717080302093847,0.7196459379769732
23,9,0.7312585843052086,0.7295659682394059
23,10,0.7496216195850309,0.7394553742442542
23,11,0.7644586291645113,0.7666806291766709
23,12,0.7793515229595089,0.777631471913632
23,13,0.7937014710755087,0.7923112143618382
23,14,0.802105856962668,0.7985408880322539
23,15,0.803193135516463,0.8001708463828142
23,16,0.8103080127320813,0.8102167740728313
23,17,0.8136403910655717,0.8203786512977757
23,18,0.8125604050552888,0.8183237246572422
23,19,0.8120010266044685,0.8346933707519225
23,20,0.818636573515637,0.8367058012517731
23,21,0.8176414549746973,0.8332417585204726
23,22,0.8285646653330536,0.8431975629286044
23,23,0.8267303047308235,0.8406983551558374
23,24,0.8354175222445248,0.8502320788932857
23,25,0.8369382844657176,0.8534536910183729
23,26,0.8303667447363083,0.8462073788614288
23,27,0.8324344749991396,0.8561922181931682
23,28,0.8423487931214593,0.8707513375959917
23,29,0.8510554816559021,0.8735820369683053
23,30,0.8528894188601985,0.8811516187417692
23,31,0.854673899079771,0.8803969652264811
23,32,0.8561897210796182,0.8818580896550052
23,33,0.8542212996133165,0.880129796299118
23,34,0.8493243300402316,0.8781882103042633
23,35,0.8480240492902584,0.8715409133096621
23,36,0.8475270871311724,0.8786702211848155
23,37,0.8483020472993188,0.8804506252179709
23,38,0.8464172715267133,0.8779252077658747
23,39,0.8420778017878773,0.8720790977870599
23,40,0.8386471295083778,0.869444856573695
23,41,0.84119345652283,0.878788654062489
23,42,0.838269449486435,0.8802370122040065
23,43,0.8357085058479472,0.8792276091919681
23,44,0.8322634537234135,0.8752573165699918
23,45,0.834078974735767,0.8847483438930807
23,46,0.8379017603693854,0.8809843108508824
23,47,0.8359092142279788,0.8800164038151498
23,48,0.8407852484991064,0.8830510791484227
23,49,0.843265558051663,0.8859949122177624
23,50,0.8449998507148865,0.8881334780007427
23,51,0.8432378127353475,0.880253258783621
23,52,0.8384468208205509,0.8727811551148229
23,53,0.8362468187851754,0.8664576863826776
23,54,0.8397456189103699,0.8699839596853018
23,55,0.8414712933372807,0.8765039420426786
23,56,0.8349218171684961,0.8760481490096532
23,57,0.8326892390089381,0.869676845403059
23,58,0.8299706800417751,0.8707302410398273
23,59,0.8260416539426387,0.8693222903022687
23,60,0.8227153133253804,0.8655764170919443
23,61,0.8254561317754996,0.8767741772731352
23,62,0.8268735168198857,0.8805400884165527
23,63,0.8285552288931519,0.8837765912649606
23,64,0.8229168634953562,0.8754255506201114
23,65,0.8289857655797036,0.8809667551396849
23,66,0.8293282275845725,0.8789260772026519
23,67,0.8345938230409027,0.8878336188884863
23,68,0.8297532788565759,0.8817850042101777
23,69,0.8303354802733136,0.8844624003700008
23,70,0.8320766996445181,0.8863098453201493
23,71,0.8374084619660869,0.8924649201054755
23,72,0.84143301398609,0.8891537177945552
23,73,0.840034361086876,0.8892431891719899
23,74,0.8446857962837977,0.8916245400606266
23,75,0.844136846120674,0.8894237463546567
23,76,0.8532754086633464,0.8972928568760065
23,77,0.8554068156575281,0.9006414875284977
23,78,0.8552832607570268,0.8988127345898179
23,79,0.8577762200808416,0.8984615657966981
23,80,0.8604647908223986,0.8973766716584006
23,81,0.8599052138576951,0.896864554636387
23,82,0.8554698652444492,0.8944636764927681
23,83,0.8562547291483406,0.8910311232065964
23,84,0.8546631874998931,0.8890259167434688
23,85,0.853506182542392,0.892413936059392
23,86,0.8507568505786042,0.89196153160638
23,87,0.8503135514651664,0.8894377842732599
23,88,0.8517108700178643,0.8917397766671071
23,89,0.8472529288191634,0.8917686246041823
23,90,0.8471841278497095,0.8968595237890706
23,91,0.8428963201667842,0.8931812595089561
23,92,0.8465813935010876,0.8971430911260473
23,93,0.8454601809186698,0.896295054236684
23,94,0.8463702303679342,0.8987176889832049
23,95,0.8457785779535266,0.8938414241947051
23,96,0.8425391677007827,0.8863994484770324
23,97,0.8412124827488237,0.8870000706543597
23,98,0.8437440983899986,0.8908869864425273
23,99,0.8433659571499127,0.8861868278826819
24,0,0.55,0.5707220068688856
24,1,0.5891089108910891,0.6134584491471007
24,2,0.6327147525676939,0.6627891282628603
24,3,0.6475612575127139,0.6959844655045843
24,4,0.6668012543012544,0.7221094725464674
24,5,0.6856971864114721,0.7473131784519679
24,6,0.7150565760235572,0.7681709142593601
24,7,0.7320450058767816,0.7665330643354133
24,8,0.7436686447844858,0.7801003202046779
24,9,0.7588643123444441,0.7933772626536958
24,10,0.7734945861047045,0.8059165773146905
24,11,0.7870315209324498,0.8078308835272133
24,12,0.795206956885625,0.8154827481114355
24,13,0.813102803188148,0.8284958955444957
24,14,0.8199509150452201,0.8299136126409858
24,15,0.8291257013652357,0.8303134195601263
24,16,0.8281822555402677,0.8337027326798688
24,17,0.8290376100926232,0.8448273551936948
24,18,0.8374074037767171,0.8545025456715178
24,19,0.8355575359730237,0.8558345493426505
24,20,0.8354863133422245,0.8551511706260236
24,21,0.8433642298416013,0.8701181063434458
24,22,0.8466756210521782,0.873865054882493
24,23,0.8454107245466257,0.8794416226656733
24,24,0.8478436712723444,0.8812699808333498
24,25,0.8510378835265632,0.8873172159244882
24,26,0.8513477871482059,0.8849362193908372
24,27,0.8467949792675038,0.8784789065382256
24,28,0.8432805693592706,0.870726326919835
24,29,0.8474987760218957,0.8726425129597378
24,30,0.8434871226354965,0.866948668099578
24,31,0.8452359869837437,0.8777441386021648
24,32,0.8409769739943873,0.8676318536404585
24,33,0.8463196772743186,0.8657445469623448
24,34,0.8479409819550715,0.8729994403969096
24,35,0.848292748831628,0.8735003312774217
24,36,0.8446820579324954,0.8638039332148968
24,37,0.8426250810691891,0.8651549625412547
24,38,0.8366344167408738,0.860316780355613
24,39,0.8287900272624245,0.8559172444743974
24,40,0.830552009071806,0.8549187861648206
24,41,0.82928392400573,0.8484072327017241
24,42,0.8292504546372382,0.8596380541546766
24,43,0.8263194648953727,0.8589471726217904
24,44,0.8297794466177381,0.851389230478306
24,45,0.8284468959846906,0.8503412918935834
24,46,0.8296304426301504,0.8612311893108372
24,47,0.8319503515369275,0.8619912133820468
24,48,0.8329617236552893,0.8651639211117023
24,49,0.8335381136372805,0.8628568016670496
24,50,0.8318983920288942,0.8685746532082381
24,51,0.8329400560757628,0.8732780331000237
24,52,0.8390793209968463,0.8734700325063983
24,53,0.8406195291692377,0.8777599030420311
24,54,0.8380544565233211,0.879828405111226
24,55,0.841299257354798,0.8822052418615502
24,56,0.8398493894073846,0.8801042868156298
24,57,0.8359132013463078,0.8753093387460201
24,58,0.8377875119190371,0.8737565908930056
24,59,0.8408449581897848,0.8791938773093114
24,60,0.8408126145328326,0.8785907404552035
24,61,0.8431258576300374,0.8811690806413909
24,62,0.8424835003723793,0.8844049611277748
24,63,0.8446212738557983,0.8860438593939476
24,64,0.8430654091026348,0.8833956947463981
24,65,0.8429149168105226,0.8824497364328174
24,66,0.8443866674633597,0.8835479412568197
24,67,0.8445332668380717,0.8864103781550033
24,68,0.8448675832364636,0.8911748060322099
24,69,0.8434216546906621,0.8836540700239928
24,70,0.8447079650079816,0.8870041728511346
24,71,0.8418055532161467,0.8837129899655548
24,72,0.8393882645772434,0.8799545253683672
24,73,0.8410887443305509,0.8859429175590067
24,74,0.8381637019523378,0.8859748373139026
24,75,0.8363255597460162,0.8843887906051657
24,76,0.838249282548669,0.8886295608847532
24,77,0.8410999904301464,0.8903957616587496
24,78,0.8459916038629357,0.8931325250668728
24,79,0.8459650727770305,0.899567558441803
24,80,0.8490296321603811,0.8998946792185958
24,81,0.8500883540490531,0.9001277588853702
24,82,0.8510328664926993,0.8971469317877906
24,83,0.8500355296952151,0.8953816905192429
24,84,0.8570219224831073,0.8999458705234605
24,85,0.8560658257690159,0.8962949816787701
24,86,0.8565668916761952,0.8999984413092718
24,87,0.8598429619073534,0.8990293934422935
24,88,0.8602729046951016,0.8969476268422779
24,89,0.8656184049586033,0.8980733194868401
24,90,0.8670856483563619,0.8978046361830136
24,91,0.868685790807161,0.8988865535623691
24,92,0.8651351890668989,0.899005103501108
24,93,0.8631679057960987,0.8959264319114122
24,94,0.8614474940887488,0.894919399558523
24,95,0.8607192189765681,0.894579129742336
24,96,0.8609028735123281,0.891685584669589
24,97,0.8552179188190622,0.8869667954027901
24,98,0.8520850777215064,0.8833056183077304
24,99,0.8458523499093491,0.8778392993719546
25,0,0.5083333333333333,0.5619051304224909
25,1,0.547029702970297,0.5955147265579835
25,2,0.5929154995331466,0.6443923997479505
25,3,0.6454654029896748,0.7044144401954519
25,4,0.6747755716505716,0.7161118316889457
25,5,0.6922276929419786,0.7267757657422568
25,6,0.7114985381494815,0.7471294415029116
25,7,0.7219773186925469,0.7408818380966049
25,8,0.7422981837229773,0.7692088365848591
25,9,0.7528915107624597,0.7821213601591978
25,10,0.7784495759189679,0.7972405547690177
25,11,0.7977089957353116,0.8161412814626589
25,12,0.8124285665376443,0.8276548096699713
25,13,0.815162406651557,0.8328746857476639
25,14,0.8222613254549356,0.8408926962911177
25,15,0.830134951210671,0.844794139854981
25,16,0.8341826378025964,0.8473480893875057
25,17,0.8421709945701165,0.8626459850808812
25,18,0.8500740090668388,0.8689892336119387
25,19,0.8504900844522231,0.8679745974186819
25,20,0.8536148215209158,0.8701629439387731
25,21,0.8598792879738587,0.870633288915902
25,22,0.8661288875473319,0.8762779941131766
25,23,0.8685432455486529,0.8763735081258891
25,24,0.8692068463918864,0.8726521887564264
25,25,0.8687756736226787,0.8735592089969717
25,26,0.8703990661629323,0.878553708291941
25,27,0.869346561732911,0.8772830270639961
25,28,0.8653477836073336,0.8745638547994414
25,29,0.8663162388137893,0.8803413814458415
25,30,0.8675759747182809,0.8833073468415983
25,31,0.8677884567031596,0.8874224953244388
25,32,0.8609720467715548,0.8778823266209042
25,33,0.8558600379596031,0.8719145750895896
25,34,0.8553040736825089,0.8714404659864877
25,35,0.8523454554908617,0.8642451523836786
25,36,0.847141261206446,0.8606603510514762
25,37,0.842944889213065,0.8571351175613608
25,38,0.8424776966743819,0.8573957498954576
25,39,0.8490055664335248,0.8664607963308977
25,40,0.8480231105366673,0.8671206466257043
25,41,0.847273009828464,0.8675080596812149
25,42,0.8489711797729814,0.8689338671682139
25,43,0.8508868896638854,0.8709833681973678
25,44,0.8468629808971152,0.8670442531026711
25,45,0.845839375882845,0.8673871216619891
25,46,0.8447558919916875,0.8705805620617943
25,47,0.8443272762799658,0.8735492059283837
25,48,0.8446507199527457,0.8743049288540561
25,49,0.842336024174972,0.8704479037771045
25,50,0.8406911608555168,0.8650270522873931
25,51,0.8380109962354325,0.862869225591305
25,52,0.8330927169041361,0.8580679368932157
25,53,0.8292257011893756,0.8591984265480834
25,54,0.821366866167494,0.8578662611802703
25,55,0.8210354944345322,0.8618988003352824
25,56,0.8235148964038865,0.8649346320564021
25,57,0.8205520569549726,0.8620933449778537
25,58,0.8172749389238055,0.8578601231790745
25,59,0.8168376462924598,0.8615826957833268
25,60,0.81396322906633,0.8584054046083462
25,61,0.8177366269150064,0.8603270815401205
25,62,0.8219405205005306,0.8655140173587154
25,63,0.8289610678429741,0.8647727748228634
25,64,0.8369412436355513,0.8646139613442846
25,65,0.8360122902080096,0.8609377055994921
25,66,0.831881877928651,0.8599469244409654
25,67,0.8404534364098677,0.8709724775395109
25,68,0.8386724840437848,0.8749757955349808
25,69,0.8372177541698316,0.8660856596964115
25,70,0.8384433711153918,0.874630603204702
25,71,0.8404378862244317,0.8790034502608407
25,72,0.8375830242978001,0.8819186448944292
25,73,0.8350391528469824,0.8841732817505162
25,74,0.8331885101992694,0.8825123884976186
25,75,0.8312608751554581,0.8818880461497638
25,76,0.8366867037855233,0.8817496485999975
25,77,0.8367873236323378,0.87909672174791
25,78,0.8417563912457521,0.8813354456516075
25,79,0.8455482189261032,0.8903984387053377
25,80,0.8514401534906202,0.893989650291715
25,81,0.854301137848666,0.8954578649456949
25,82,0.8517690444634194,0.890050863828687
25,83,0.8545648337097004,0.8942950398883777
25,84,0.8588531880608833,0.9007275596715109
25,85,0.8633037550200021,0.9045647943432044
25,86,0.863105788798801,0.9086014462064358
25,87,0.8590134491872011,0.906236251459276
25,88,0.8592817318809907,0.909677396141809
25,89,0.8538296850263362,0.9037599945129409
25,90,0.8472025311858186,0.8980485983483893
25,91,0.8456881683180348,0.899115456727812
25,92,0.8449581939846024,0.8962356330633189
25,93,0.8439846330997066,0.8945427001966001
25,94,0.8440635461652117,0.8966335885675721
25,95,0.8396991126184932,0.8926491295596826
25,96,0.8417519100932283,0.8924413367602101
25,97,0.8407704931087709,0.8905095394415039
25,98,0.8387599744797377,0.8855597231640472
25,99,0.8399347069463029,0.8840494283700985
26,0,0.5416666666666667,0.5346788574723901
26,1,0.5671617161716171,0.6021631196524858
26,2,0.5901960784313727,0.6133757147135411
26,3,0.6235745107104331,0.6285567083707532
26,4,0.6435224497724499,0.6563511055159632
26,5,0.667094413522985,0.6817956551983975
26,6,0.6790100491751435,0.6999194081071397
26,7,0.6945660769808653,0.7091120024707163
26,8,0.7111592800888036,0.7227795140140366
26,9,0.7202733228843093,0.7309341976132555
26,10,0.7342751975484878,0.7465168155868797
26,11,0.7523158104427453,0.7595652336140356
26,12,0.7691222929025615,0.7831989282112964
26,13,0.7755701189182244,0.7864556153874993
26,14,0.7862649154628134,0.7954928158813847
26,15,0.7869857420813136,0.7858521157429209
26,16,0.7919091928586697,0.7953172164139846
26,17,0.7954848375643008,0.8020355302304798
26,18,0.7974674873319757,0.8054531886705859
26,19,0.8042921501648149,0.8026261459102669
26,20,0.8039936883793308,0.8083305541473391
26,21,0.7989112803612102,0.8062046113650859
26,22,0.7968392766753449,0.7952421074829557
26,23,0.7947738615023875,0.7971765358138303
26,24,0.7922213709364191,0.7934442548602465
26,25,0.7916395049858234,0.803165535384039
26,26,0.7933284934002441,0.8100743379369378
26,27,0.8023973371043219,0.8242455939515415
26,28,0.8055545198861693,0.8304381981161344
26,29,0.8038534953357287,0.8372647547775612
26,30,0.8061918057563501,0.8375318924838594
26,31,0.8111958105844762,0.8454164041607107
26,32,0.8114235025672007,0.850341658221493
26,33,0.8172546837744543,0.8533142474810985
26,34,0.8189148017001447,0.8516428433901151
26,35,0.830481022236044,0.8619024770868863
26,36,0.8298815154389098,0.8599155977909639
26,37,0.8271520657624435,0.8565039524586295
26,38,0.8288640531989891,0.8606839077635426
26,39,0.8332613221146492,0.8587437458275322
26,40,0.8354642540688058,0.8611928565717314
26,41,0.8364699102945995,0.8597813204313908
26,42,0.8407574953572605,0.8650657925123033
26,43,0.8386700415397252,0.8684187123604394
26,44,0.8382514030692482,0.8699005456120931
26,45,0.838037045227877,0.8691118910266536
26,46,0.8372700746405148,0.8682367432196845
26,47,0.8432016132437948,0.876168655403936
26,48,0.8433161848140311,0.8796358977059787
26,49,0.8424861511805611,0.8829037137414942
26,50,0.8443528170726986,0.8816394618354574
26,51,0.8469779910017023,0.883877628902281
26,52,0.8463633087037942,0.8775911580878162
26,53,0.8469786176759908,0.879586394461239
26,54,0.8466098719947275,0.8776125923152176
26,55,0.8436691335779694,0.8779041862378695
26,56,0.8478107950108918,0.8803320825164074
26,57,0.8468632208950534,0.8776170634632415
26,58,0.8470511650142536,0.8773231187301198
26,59,0.8424487109055108,0.8768292279604224
26,60,0.8393823783523988,0.8757365099194295
26,61,0.8360244690518069,0.8759023295439605
26,62,0.83246992887952,0.8734733784030896
26,63,0.8346490777718053,0.8778790973608731
26,64,0.8344648012976276,0.8793167479674153
26,65,0.8338947330261469,0.8798045350571344
26,66,0.8314880911928747,0.8765394711818809
26,67,0.8315938880886855,0.8739364932173727
26,68,0.8305074690792823,0.8698220490897187
26,69,0.8315896300662939,0.8720050053658516
26,70,0.8317171111185627,0.8734378972734763
26,71,0.8277205317492551,0.8706090980117505
26,72,0.8297769578838895,0.8783383810988185
26,73,0.8304335449591465,0.8813856424911113
26,74,0.8314160483429562,0.8806775025004271
26,75,0.8312459144331535,0.8767378754140998
26,76,0.8300367386041695,0.8777578150545092
26,77,0.8341487425488285,0.881433785267849
26,78,0.833124428353042,0.8806919096231975
26,79,0.8336741129378095,0.8817178810150401
26,80,0.834830980396108,0.8779867377317174
26,81,0.8388206994925179,0.8859480520237072
26,82,0.8351912486460937,0.8842071243836508
26,83,0.8371701063406033,0.8852550994275602
26,84,0.8359083452465659,0.8838561573075552
26,85,0.8346650134239314,0.8825685135295027
26,86,0.830815812548039,0.875462249720732
26,87,0.8277217258969829,0.8802100375606446
26,88,0.827226991811441,0.8837676057692012
26,89,0.8310573162632446,0.8903114336127557
26,90,0.8322157773647313,0.8946426777456034
26,91,0.8353062334036853,0.8915567175997131
26,92,0.8353965980827353,0.8897410898220229
26,93,0.837317479650704,0.8917970597124014
26,94,0.8364318064042118,0.8890080729652039
26,95,0.8392073051533379,0.8894302070131933
26,96,0.8426018702282984,0.8941289790424534
26,97,0.843959317806407,0.892914285491132
26,98,0.8414066553386459,0.8879740934689873
26,99,0.8424724765919737,0.8877942399311781
27,0,0.5583333333333332,0.5997804997637007
27,1,0.6146864686468646,0.6610856345887972
27,2,0.6384803921568629,0.6836126933665555
27,3,0.6716905532439513,0.7230935526527554
27,4,0.6940101565101565,0.7352618497198039
27,5,0.7194737009022725,0.7504129217288185
27,6,0.7378017815517814,0.7744530984831912
27,7,0.7547505515070111,0.7946480490561456
27,8,0.7681708758377144,0.8141992061175991
27,9,0.7750414529389591,0.8191903303390257
27,10,0.7923426350187568,0.8257910215166483
27,11,0.8029856399186055,0.837211010594578
27,12,0.8117606749464227,0.839486145215225
27,13,0.8223776240254805,0.8454426810681829
27,14,0.826753664405408,0.8460490211959644
27,15,0.8254655338285736,0.8437246638911744
27,16,0.8294174186721188,0.8440501575209063
27,17,0.8290295238188283,0.8403047035425975
27,18,0.8355754540068732,0.8486513737834732
27,19,0.8388535886381743,0.8515022827083446
27,20,0.8412573839468863,0.8631799397755007
27,21,0.8468084203501804,0.8699866686391539
27,22,0.8487990841589335,0.8721266483300224
27,23,0.8509625125551833,0.8765402585298753
27,24,0.8568683046197333,0.8884717027881047
27,25,0.8584427377023149,0.8918325022190626
27,26,0.8631031602444309,0.8964014467822466
27,27,0.8620563953341148,0.8952039824379914
27,28,0.8643260327403813,0.8950120496879004
27,29,0.8658256423056608,0.8994810659949329
27,30,0.8663251519653148,0.8986897978563256
27,31,0.8615861613588184,0.8828047240216559
27,32,0.8592665775753554,0.8834774332523183
27,33,0.8609050580223804,0.886863571087181
27,34,0.864117377840185,0.8902544832072551
27,35,0.8682884762310362,0.8870928796010337
27,36,0.8617132884834654,0.8783636904545528
27,37,0.8627162590134687,0.8787163598267637
27,38,0.8622887562302428,0.8834835086683094
27,39,0.8612350686018821,0.8818329695128556
27,40,0.8576771452981719,0.8741739043755609
27,41,0.8581425448821192,0.8854467097561828
27,42,0.8568029661238802,0.8836491797637108
27,43,0.8593270609344925,0.8853653989589155
27,44,0.8560144420496728,0.8814766888157699
27,45,0.8546632117980655,0.8850316103104302
27,46,0.8549728821311218,0.8827629871236581
27,47,0.8522497648650399,0.8799709947869945
27,48,0.8548691796689509,0.8803036612864467
27,49,0.8578868562895878,0.8849403987119321
27,50,0.8563166536130594,0.8867017637422888
27,51,0.855401173999601,0.886822631936697
27,52,0.858775899451178,0.886358540391415
27,53,0.8576488627124187,0.884317076203584
27,54,0.8603351580628023,0.88972651559294
27,55,0.8647055295754162,0.8904432946749411
27,56,0.8632553897979413,0.8890263643880997
27,57,0.860789654881302,0.8905481762310998
27,58,0.8594558870126437,0.8876681096363419
27,59,0.8594702748107179,0.8934166316896672
27,60,0.8640744512844769,0.8977296469826108
27,61,0.8623500074132521,0.8928661225518848
27,62,0.8638767282508278,0.8982655114856769
27,63,0.8618732124537801,0.8957091867275743
27,64,0.86352179031833,0.8992738298352039
27,65,0.859188476516393,0.8968121617422191
27,66,0.8592709722017774,0.898312717492826
27,67,0.8566418480277865,0.8944162260090468
27,68,0.8573370014417285,0.8946206490079915
27,69,0.8594956381512905,0.8905953063182069
27,70,0.8576165598065268,0.8916390730421546
27,71,0.8581577820341036,0.8919765033445495
27,72,0.8618655791708364,0.8930179820238908
27,73,0.8602529469899339,0.895465381055674
27,74,0.8566270863201345,0.8892106510896142
27,75,0.8553455099257649,0.8879434666438949
27,76,0.8571245170453853,0.8897636945347757
27,77,0.8615442484336946,0.8940126530059287
27,78,0.8630419155225902,0.8945097169055852
27,79,0.8625209844561232,0.8963738934174407
27,80,0.8620011743543958,0.894293780905264
27,81,0.8645035389473159,0.8959353236810516
27,82,0.8623699100077681,0.896874540428575
27,83,0.8585018308812302,0.8901324369746281
27,84,0.8588277066604691,0.8942571908558842
27,85,0.8603293473094255,0.8965186754672105
27,86,0.8583331581708148,0.8933717036599261
27,87,0.8586140380567555,0.8938526130945541
27,88,0.8543127828342396,0.8915637504526636
27,89,0.8528642898486947,0.8906429921320543
27,90,0.8547060263630637,0.891605559584934
27,91,0.8544676761404718,0.8928097927857584
27,92,0.8554332043157508,0.8956490421471827
27,93,0.8587844884783364,0.8984417870855366
27,94,0.8634235691447746,0.900228123475653
27,95,0.8629007792703084,0.9010330163836274
27,96,0.865805747164618,0.9046207396547624
27,97,0.8662305796733882,0.9006359220144055
27,98,0.8688828661113768,0.9028875741023599
27,99,0.8699393208659657,0.9041910053181124
28,0,0.55,0.6068477263184812
28,1,0.5955445544554455,0.6374665309938872
28,2,0.6427170868347339,0.6731578273922463
28,3,0.683271690553244,0.718569838411663
28,4,0.7089871933621935,0.7536119698141874
28,5,0.7191282791282791,0.7704219856501388
28,6,0.7300917635823296,0.7551781683285105
28,7,0.7385299180997367,0.7478216252431356
28,8,0.7589424675628236,0.7700964240620815
28,9,0.7594075957700379,0.7671099934701396
28,10,0.7669746692466929,0.7696269929371254
28,11,0.7786118664601634,0.7893115858469788
28,12,0.7824345648500476,0.7950658274590721
28,13,0.7851998129423537,0.7928359092126732
28,14,0.7932009957857276,0.7973376830015654
28,15,0.8039115514240026,0.8042059361449015
28,16,0.8040367992326999,0.8193970613139977
28,17,0.8082663335619095,0.8336195931971682
28,18,0.8107266884909643,0.8417184813000144
28,19,0.8125521343926164,0.8454439848603287
28,20,0.8197612720346265,0.8529617090089121
28,21,0.8215980566488517,0.8507174630510167
28,22,0.8234322352848774,0.8531935103024242
28,23,0.8276438044482852,0.870208199578829
28,24,0.8327330094781864,0.8737237696928671
28,25,0.833583984128822,0.8774805023527038
28,26,0.838834273367858,0.8805217990955025
28,27,0.839654238964905,0.8815207062408154
28,28,0.8464916049947842,0.8910732829807438
28,29,0.8516190312499246,0.8992549288636374
28,30,0.8580528108006182,0.8974605138982902
28,31,0.8613079211653604,0.900674908429765
28,32,0.8598845764616577,0.8985008122550033
28,33,0.8627654405794736,0.8989354670247716
28,34,0.863383280205993,0.8987715721643106
28,35,0.8624940273351156,0.8959555259199956
28,36,0.8680417499700338,0.9000533394419425
28,37,0.8666349567128769,0.8971962447105485
28,38,0.8649639381059141,0.8953893762112969
28,39,0.8670114022055809,0.893976476699682
28,40,0.86257195705516,0.8935391007859291
28,41,0.8630263932834651,0.8914365370919167
28,42,0.8619498701007408,0.8945269154749543
28,43,0.8577794388695864,0.885523883505448
28,44,0.8571869040292336,0.8850331093056666
28,45,0.8529577630324008,0.8836784046367766
28,46,0.8495061981991675,0.8734029452207603
28,47,0.8431699739411382,0.8675130503807803
28,48,0.8420813222889546,0.874538955607823
28,49,0.8416021293414079,0.8768930088481943
28,50,0.8400426408368259,0.8798390023824929
28,51,0.8389580679060157,0.8805836524885792
28,52,0.8380350760631895,0.8786559527261065
28,53,0.8400432322745252,0.8851362738883782
28,54,0.8368894099080995,0.8871395790482282
28,55,0.8345685097228742,0.8887754310807578
28,56,0.8353415598734102,0.8941638845823562
28,57,0.8420070622589501,0.8961803969078077
28,58,0.8406765898522033,0.8888875320923841
28,59,0.8396247998832974,0.8826670019288522
28,60,0.8393044296277823,0.8800560227057976
28,61,0.8354493984424616,0.8751733820838881
28,62,0.8335607394288216,0.8714429372823201
28,63,0.8340281702896047,0.8776863226582824
28,64,0.8364424954978128,0.881526042905162
28,65,0.8434626117225025,0.8865118133853185
28,66,0.8444353025545139,0.8875185045524783
28,67,0.8432000099357673,0.8904001816242069
28,68,0.8443722263619674,0.8954110720339061
28,69,0.8418529571160475,0.8902847685651444
28,70,0.8404795849101748,0.8880521625750574
28,71,0.8467439837357514,0.8892070606372238
28,72,0.8466640565880816,0.888013370234337
28,73,0.8486847262593303,0.8862357640373753
28,74,0.848487136756663,0.8866112929812338
28,75,0.8459303381975922,0.8844628212990753
28,76,0.8459820055379036,0.885124859984991
28,77,0.8461787696751,0.88114023414371
28,78,0.8454709822678843,0.8800592223434391
28,79,0.8409158781593998,0.8785941516493248
28,80,0.8426654186952791,0.8805452970486985
28,81,0.8376695613529354,0.8807665095673826
28,82,0.840605114847725,0.8844346764393368
28,83,0.8351222393997827,0.8811233859724249
28,84,0.8332505428055622,0.8781128227856985
28,85,0.8309767478538511,0.8791535762311933
28,86,0.8319660257636541,0.8840814664564416
28,87,0.8337097373110669,0.886431043139254
28,88,0.8366530891937006,0.8858727807791278
28,89,0.837609317772695,0.8890795857061032
28,90,0.8379432492483055,0.8909736607688303
28,91,0.8345382183819918,0.884779409735195
28,92,0.8362263737756948,0.8857909526886121
28,93,0.8417236062583521,0.8881300129673514
28,94,0.8375974987722731,0.8868603597033851
28,95,0.8418676408802424,0.8886483820953308
28,96,0.8417087990166193,0.8823169262727925
28,97,0.838586113263055,0.8823715627355808
28,98,0.8388936825056332,0.8863851535400153
28,99,0.8408332855850428,0.8873983266854079
29,0,0.5583333333333332,0.5704515536807828
29,1,0.5955445544554455,0.6002701427509843
29,2,0.6426003734827265,0.6577182737549913
29,3,0.6799506857759287,0.6848383610146624
29,4,0.6981320762570763,0.6950133508255502
29,5,0.7118241018241017,0.7010716360844457
29,6,0.727491585982152,0.7120843162462402
29,7,0.7307850554552039,0.7219140891889266
29,8,0.7440736242776576,0.7438575418250858
29,9,0.7476842117101866,0.7461801253776552
29,10,0.7566454089972946,0.7593213205448052
29,11,0.7630554270647149,0.7637787046318254
29,12,0.7657545701770464,0.7671221892933106
29,13,0.7658639911646843,0.7670326808279245
29,14,0.7711085625956491,0.7613256858228651
29,15,0.7743744845289466,0.7781344767670316
29,16,0.7769297300270397,0.7766943656996117
29,17,0.7898106229385502,0.7951003382938732
29,18,0.7905606049408196,0.7990886001418955
29,19,0.7906315636427924,0.8011596681026946
29,20,0.8002306521432581,0.8149583593140968
